temperature,title,0
32.0,EMS: EMS SPECIAL SERVICE,20
32.0,EMS: EYE INJURY,2
32.0,EMS: FALL VICTIM,477
32.0,EMS: FEVER,45
32.0,EMS: FIRE ALARM,1
32.0,EMS: FIRE INVESTIGATION,4
32.0,EMS: FIRE SPECIAL SERVICE,4
32.0,EMS: FRACTURE,67
32.0,EMS: GAS-ODOR/LEAK,5
32.0,EMS: GENERAL WEAKNESS,197
32.0,EMS: HEAD INJURY,287
32.0,EMS: HEAT EXHAUSTION,33
32.0,EMS: HEMORRHAGING,99
32.0,EMS: INDUSTRIAL ACCIDENT,1
32.0,EMS: LACERATIONS,48
32.0,EMS: MATERNITY,9
32.0,EMS: MEDICAL ALERT ALARM,152
32.0,EMS: NAUSEA/VOMITING,80
32.0,EMS: OVERDOSE,102
32.0,EMS: POISONING,3
32.0,EMS: RESCUE - GENERAL,8
32.0,EMS: RESCUE - TECHNICAL,1
32.0,EMS: RESCUE - WATER,5
32.0,EMS: RESPIRATORY EMERGENCY,386
32.0,EMS: S/B AT HELICOPTER LANDING,1
32.0,EMS: SEIZURES,169
32.0,EMS: SHOOTING,1
32.0,EMS: STABBING,1
32.0,EMS: SUBJECT IN PAIN,268
32.0,EMS: SYNCOPAL EPISODE,185
32.0,EMS: UNCONSCIOUS SUBJECT,119
32.0,EMS: UNKNOWN MEDICAL EMERGENCY,150
32.0,EMS: UNRESPONSIVE SUBJECT,33
32.0,EMS: VEHICLE ACCIDENT,286
32.0,EMS: VEHICLE FIRE,1
32.0,Fire: APPLIANCE FIRE,14
32.0,Fire: BUILDING FIRE,60
32.0,Fire: BURN VICTIM,2
32.0,Fire: CARBON MONOXIDE DETECTOR,56
32.0,Fire: CARDIAC ARREST,19
32.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,10
32.0,Fire: ELECTRICAL FIRE OUTSIDE,144
32.0,Fire: ELEVATOR EMERGENCY,18
32.0,Fire: EMS SPECIAL SERVICE,1
32.0,Fire: FALL VICTIM,1
32.0,Fire: FIRE ALARM,599
32.0,Fire: FIRE INVESTIGATION,159
32.0,Fire: FIRE POLICE NEEDED,28
32.0,Fire: FIRE SPECIAL SERVICE,58
32.0,Fire: GAS-ODOR/LEAK,70
32.0,Fire: PUMP DETAIL,4
32.0,Fire: RESCUE - ELEVATOR,14
32.0,Fire: RESCUE - GENERAL,11
32.0,Fire: RESCUE - TECHNICAL,1
32.0,Fire: RESCUE - WATER,5
32.0,Fire: ROAD OBSTRUCTION,1
32.0,Fire: S/B AT HELICOPTER LANDING,13
32.0,Fire: TRANSFERRED CALL,3
32.0,Fire: TRASH/DUMPSTER FIRE,17
32.0,Fire: UNKNOWN TYPE FIRE,17
32.0,Fire: VEHICLE ACCIDENT,124
32.0,Fire: VEHICLE FIRE,28
32.0,Fire: VEHICLE LEAKING FUEL,8
32.0,Fire: WOODS/FIELD FIRE,75
32.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,8
32.0,Traffic: DISABLED VEHICLE -,636
32.0,Traffic: HAZARDOUS ROAD CONDITIONS -,93
32.0,Traffic: ROAD OBSTRUCTION -,508
32.0,Traffic: VEHICLE ACCIDENT -,2445
32.0,Traffic: VEHICLE FIRE -,35
32.0,Traffic: VEHICLE LEAKING FUEL -,9
33.0,EMS: ABDOMINAL PAINS,60
33.0,EMS: ALLERGIC REACTION,30
33.0,EMS: ALTERED MENTAL STATUS,79
33.0,EMS: AMPUTATION,2
33.0,EMS: ANIMAL BITE,3
33.0,EMS: APPLIANCE FIRE,1
33.0,EMS: ASSAULT VICTIM,18
33.0,EMS: BACK PAINS/INJURY,30
33.0,EMS: BUILDING FIRE,9
33.0,EMS: BURN VICTIM,4
33.0,EMS: CARBON MONOXIDE DETECTOR,1
33.0,EMS: CARDIAC ARREST,40
33.0,EMS: CARDIAC EMERGENCY,237
33.0,EMS: CHOKING,12
33.0,EMS: CVA/STROKE,66
33.0,EMS: DEHYDRATION,38
33.0,EMS: DIABETIC EMERGENCY,37
33.0,EMS: DIZZINESS,34
33.0,EMS: DROWNING,2
33.0,EMS: ELECTRICAL FIRE OUTSIDE,1
33.0,EMS: ELECTROCUTION,1
33.0,EMS: EMS SPECIAL SERVICE,7
33.0,EMS: EYE INJURY,1
33.0,EMS: FALL VICTIM,240
33.0,EMS: FEVER,23
33.0,EMS: FIRE INVESTIGATION,1
33.0,EMS: FIRE SPECIAL SERVICE,3
33.0,EMS: FRACTURE,36
33.0,EMS: GAS-ODOR/LEAK,4
33.0,EMS: GENERAL WEAKNESS,110
33.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
33.0,EMS: HEAD INJURY,137
33.0,EMS: HEAT EXHAUSTION,43
33.0,EMS: HEMORRHAGING,41
33.0,EMS: INDUSTRIAL ACCIDENT,1
33.0,EMS: LACERATIONS,38
33.0,EMS: MATERNITY,7
33.0,EMS: MEDICAL ALERT ALARM,86
33.0,EMS: NAUSEA/VOMITING,61
33.0,EMS: OVERDOSE,41
33.0,EMS: POISONING,1
33.0,EMS: RESCUE - GENERAL,3
33.0,EMS: RESCUE - WATER,4
33.0,EMS: RESPIRATORY EMERGENCY,219
33.0,EMS: SEIZURES,87
33.0,EMS: SHOOTING,1
33.0,EMS: SUBJECT IN PAIN,157
33.0,EMS: SUSPICIOUS,2
33.0,EMS: SYNCOPAL EPISODE,121
33.0,EMS: UNCONSCIOUS SUBJECT,65
33.0,EMS: UNKNOWN MEDICAL EMERGENCY,96
33.0,EMS: UNRESPONSIVE SUBJECT,13
33.0,EMS: VEHICLE ACCIDENT,177
33.0,EMS: VEHICLE FIRE,2
33.0,EMS: WOODS/FIELD FIRE,1
33.0,Fire: APPLIANCE FIRE,6
33.0,Fire: BUILDING FIRE,37
33.0,Fire: BURN VICTIM,3
33.0,Fire: CARBON MONOXIDE DETECTOR,27
33.0,Fire: CARDIAC ARREST,11
33.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,4
33.0,Fire: ELECTRICAL FIRE OUTSIDE,61
33.0,Fire: ELEVATOR EMERGENCY,14
33.0,Fire: FIRE ALARM,333
33.0,Fire: FIRE INVESTIGATION,68
33.0,Fire: FIRE POLICE NEEDED,20
33.0,Fire: FIRE SPECIAL SERVICE,44
33.0,Fire: GAS-ODOR/LEAK,56
33.0,Fire: RESCUE - ELEVATOR,5
33.0,Fire: RESCUE - GENERAL,4
33.0,Fire: RESCUE - WATER,4
33.0,Fire: S/B AT HELICOPTER LANDING,3
33.0,Fire: TRANSFERRED CALL,1
33.0,Fire: TRASH/DUMPSTER FIRE,4
33.0,Fire: UNKNOWN TYPE FIRE,12
33.0,Fire: VEHICLE ACCIDENT,59
33.0,Fire: VEHICLE FIRE,16
33.0,Fire: VEHICLE LEAKING FUEL,3
33.0,Fire: WOODS/FIELD FIRE,56
33.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
33.0,Traffic: DISABLED VEHICLE -,363
33.0,Traffic: HAZARDOUS ROAD CONDITIONS -,61
33.0,Traffic: ROAD OBSTRUCTION -,254
33.0,Traffic: VEHICLE ACCIDENT -,1373
33.0,Traffic: VEHICLE FIRE -,25
33.0,Traffic: VEHICLE LEAKING FUEL -,4
34.0,EMS: ABDOMINAL PAINS,21
34.0,EMS: ALLERGIC REACTION,14
34.0,EMS: ALTERED MENTAL STATUS,28
34.0,EMS: ANIMAL BITE,1
34.0,EMS: ASSAULT VICTIM,13
34.0,EMS: BACK PAINS/INJURY,12
34.0,EMS: BUILDING FIRE,4
34.0,EMS: BURN VICTIM,1
34.0,EMS: CARBON MONOXIDE DETECTOR,2
34.0,EMS: CARDIAC ARREST,14
34.0,EMS: CARDIAC EMERGENCY,86
34.0,EMS: CHOKING,1
34.0,EMS: CVA/STROKE,27
34.0,EMS: DEHYDRATION,15
34.0,EMS: DIABETIC EMERGENCY,19
34.0,EMS: DIZZINESS,13
34.0,EMS: DROWNING,1
34.0,EMS: EMS SPECIAL SERVICE,5
34.0,EMS: FALL VICTIM,89
34.0,EMS: FEVER,9
34.0,EMS: FIRE INVESTIGATION,1
34.0,EMS: FIRE SPECIAL SERVICE,1
34.0,EMS: FRACTURE,15
34.0,EMS: GENERAL WEAKNESS,31
34.0,EMS: HEAD INJURY,37
34.0,EMS: HEAT EXHAUSTION,12
34.0,EMS: HEMORRHAGING,19
34.0,EMS: LACERATIONS,5
34.0,EMS: MATERNITY,3
34.0,EMS: MEDICAL ALERT ALARM,31
34.0,EMS: NAUSEA/VOMITING,19
34.0,EMS: OVERDOSE,17
34.0,EMS: RESCUE - GENERAL,3
34.0,EMS: RESPIRATORY EMERGENCY,67
34.0,EMS: SEIZURES,28
34.0,EMS: SUBJECT IN PAIN,51
34.0,EMS: SYNCOPAL EPISODE,37
34.0,EMS: UNCONSCIOUS SUBJECT,33
34.0,EMS: UNKNOWN MEDICAL EMERGENCY,33
34.0,EMS: UNRESPONSIVE SUBJECT,6
34.0,EMS: VEHICLE ACCIDENT,62
34.0,EMS: VEHICLE FIRE,2
34.0,Fire: APPLIANCE FIRE,6
34.0,Fire: BUILDING FIRE,17
34.0,Fire: BURN VICTIM,1
34.0,Fire: CARBON MONOXIDE DETECTOR,5
34.0,Fire: CARDIAC ARREST,3
34.0,Fire: DISABLED VEHICLE,1
34.0,Fire: ELECTRICAL FIRE OUTSIDE,18
34.0,Fire: ELEVATOR EMERGENCY,3
34.0,Fire: FIRE ALARM,133
34.0,Fire: FIRE INVESTIGATION,24
34.0,Fire: FIRE POLICE NEEDED,5
34.0,Fire: FIRE SPECIAL SERVICE,3
34.0,Fire: GAS-ODOR/LEAK,15
34.0,Fire: HAZARDOUS ROAD CONDITIONS,1
34.0,Fire: RESCUE - ELEVATOR,1
34.0,Fire: RESCUE - GENERAL,3
34.0,Fire: TRASH/DUMPSTER FIRE,3
34.0,Fire: UNKNOWN TYPE FIRE,4
34.0,Fire: VEHICLE ACCIDENT,27
34.0,Fire: VEHICLE FIRE,4
34.0,Fire: VEHICLE LEAKING FUEL,1
34.0,Fire: WOODS/FIELD FIRE,14
34.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,1
34.0,Traffic: DISABLED VEHICLE -,113
34.0,Traffic: HAZARDOUS ROAD CONDITIONS -,6
34.0,Traffic: ROAD OBSTRUCTION -,80
34.0,Traffic: VEHICLE ACCIDENT -,487
34.0,Traffic: VEHICLE FIRE -,6
34.0,Traffic: VEHICLE LEAKING FUEL -,1
35.0,EMS: ABDOMINAL PAINS,22
35.0,EMS: ALLERGIC REACTION,15
35.0,EMS: ALTERED MENTAL STATUS,37
35.0,EMS: ANIMAL BITE,2
35.0,EMS: APPLIANCE FIRE,1
35.0,EMS: ASSAULT VICTIM,7
35.0,EMS: BACK PAINS/INJURY,14
35.0,EMS: BUILDING FIRE,2
35.0,EMS: BURN VICTIM,2
35.0,EMS: CARBON MONOXIDE DETECTOR,2
35.0,EMS: CARDIAC ARREST,15
35.0,EMS: CARDIAC EMERGENCY,107
35.0,EMS: CHOKING,7
35.0,EMS: CVA/STROKE,36
35.0,EMS: DEHYDRATION,17
35.0,EMS: DIABETIC EMERGENCY,18
35.0,EMS: DIZZINESS,14
35.0,EMS: FALL VICTIM,94
35.0,EMS: FEVER,9
35.0,EMS: FIRE ALARM,1
35.0,EMS: FRACTURE,17
35.0,EMS: GENERAL WEAKNESS,46
35.0,EMS: HEAD INJURY,51
35.0,EMS: HEAT EXHAUSTION,20
35.0,EMS: HEMORRHAGING,15
35.0,EMS: LACERATIONS,14
35.0,EMS: MATERNITY,1
35.0,EMS: MEDICAL ALERT ALARM,33
35.0,EMS: NAUSEA/VOMITING,23
35.0,EMS: OVERDOSE,17
35.0,EMS: RESCUE - GENERAL,2
35.0,EMS: RESCUE - WATER,1
35.0,EMS: RESPIRATORY EMERGENCY,85
35.0,EMS: SEIZURES,26
35.0,EMS: SUBJECT IN PAIN,53
35.0,EMS: SYNCOPAL EPISODE,57
35.0,EMS: UNCONSCIOUS SUBJECT,27
35.0,EMS: UNKNOWN MEDICAL EMERGENCY,44
35.0,EMS: UNRESPONSIVE SUBJECT,10
35.0,EMS: VEHICLE ACCIDENT,62
35.0,Fire: APPLIANCE FIRE,5
35.0,Fire: BUILDING FIRE,8
35.0,Fire: BURN VICTIM,2
35.0,Fire: CARBON MONOXIDE DETECTOR,11
35.0,Fire: CARDIAC ARREST,7
35.0,Fire: ELECTRICAL FIRE OUTSIDE,22
35.0,Fire: ELEVATOR EMERGENCY,2
35.0,Fire: FIRE ALARM,178
35.0,Fire: FIRE INVESTIGATION,30
35.0,Fire: FIRE POLICE NEEDED,7
35.0,Fire: FIRE SPECIAL SERVICE,9
35.0,Fire: GAS-ODOR/LEAK,11
35.0,Fire: RESCUE - ELEVATOR,4
35.0,Fire: RESCUE - GENERAL,1
35.0,Fire: RESCUE - TECHNICAL,1
35.0,Fire: RESCUE - WATER,1
35.0,Fire: S/B AT HELICOPTER LANDING,4
35.0,Fire: TRASH/DUMPSTER FIRE,7
35.0,Fire: UNKNOWN TYPE FIRE,4
35.0,Fire: VEHICLE ACCIDENT,23
35.0,Fire: VEHICLE FIRE,6
35.0,Fire: VEHICLE LEAKING FUEL,2
35.0,Fire: WOODS/FIELD FIRE,18
35.0,Traffic: DISABLED VEHICLE -,138
35.0,Traffic: HAZARDOUS ROAD CONDITIONS -,29
35.0,Traffic: ROAD OBSTRUCTION -,84
35.0,Traffic: VEHICLE ACCIDENT -,522
35.0,Traffic: VEHICLE FIRE -,6
35.0,Traffic: VEHICLE LEAKING FUEL -,2
36.0,EMS: ABDOMINAL PAINS,9
36.0,EMS: ALLERGIC REACTION,3
36.0,EMS: ALTERED MENTAL STATUS,5
36.0,EMS: ASSAULT VICTIM,2
36.0,EMS: BACK PAINS/INJURY,9
36.0,EMS: BUILDING FIRE,4
36.0,EMS: CARDIAC ARREST,1
36.0,EMS: CARDIAC EMERGENCY,32
36.0,EMS: CHOKING,2
36.0,EMS: CVA/STROKE,9
36.0,EMS: DEHYDRATION,4
36.0,EMS: DIABETIC EMERGENCY,9
36.0,EMS: DIZZINESS,7
36.0,EMS: EMS SPECIAL SERVICE,1
36.0,EMS: FALL VICTIM,41
36.0,EMS: FEVER,1
36.0,EMS: GENERAL WEAKNESS,11
36.0,EMS: HEAD INJURY,11
36.0,EMS: HEAT EXHAUSTION,13
36.0,EMS: HEMORRHAGING,5
36.0,EMS: LACERATIONS,7
36.0,EMS: MATERNITY,1
36.0,EMS: MEDICAL ALERT ALARM,7
36.0,EMS: NAUSEA/VOMITING,5
36.0,EMS: OVERDOSE,8
36.0,EMS: RESPIRATORY EMERGENCY,34
36.0,EMS: SEIZURES,15
36.0,EMS: SHOOTING,1
36.0,EMS: SUBJECT IN PAIN,18
36.0,EMS: SYNCOPAL EPISODE,9
36.0,EMS: UNCONSCIOUS SUBJECT,10
36.0,EMS: UNKNOWN MEDICAL EMERGENCY,18
36.0,EMS: UNRESPONSIVE SUBJECT,4
36.0,EMS: VEHICLE ACCIDENT,24
36.0,Fire: APPLIANCE FIRE,2
36.0,Fire: BUILDING FIRE,8
36.0,Fire: CARBON MONOXIDE DETECTOR,3
36.0,Fire: CARDIAC ARREST,1
36.0,Fire: ELECTRICAL FIRE OUTSIDE,6
36.0,Fire: FIRE ALARM,49
36.0,Fire: FIRE INVESTIGATION,13
36.0,Fire: FIRE SPECIAL SERVICE,7
36.0,Fire: GAS-ODOR/LEAK,2
36.0,Fire: RESCUE - ELEVATOR,1
36.0,Fire: S/B AT HELICOPTER LANDING,2
36.0,Fire: TRASH/DUMPSTER FIRE,1
36.0,Fire: VEHICLE ACCIDENT,9
36.0,Fire: VEHICLE FIRE,1
36.0,Fire: WOODS/FIELD FIRE,3
36.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,1
36.0,Traffic: DISABLED VEHICLE -,47
36.0,Traffic: HAZARDOUS ROAD CONDITIONS -,7
36.0,Traffic: ROAD OBSTRUCTION -,36
36.0,Traffic: VEHICLE ACCIDENT -,197
36.0,Traffic: VEHICLE FIRE -,1
37.0,EMS: ALLERGIC REACTION,1
37.0,EMS: BACK PAINS/INJURY,1
37.0,EMS: CARDIAC EMERGENCY,8
37.0,EMS: CVA/STROKE,1
37.0,EMS: FALL VICTIM,6
37.0,EMS: GENERAL WEAKNESS,3
37.0,EMS: HEAD INJURY,3
37.0,EMS: HEAT EXHAUSTION,3
37.0,EMS: LACERATIONS,1
37.0,EMS: MEDICAL ALERT ALARM,2
37.0,EMS: NAUSEA/VOMITING,2
37.0,EMS: RESPIRATORY EMERGENCY,7
37.0,EMS: SEIZURES,2
37.0,EMS: SUBJECT IN PAIN,1
37.0,EMS: SYNCOPAL EPISODE,3
37.0,EMS: UNCONSCIOUS SUBJECT,2
37.0,EMS: UNKNOWN MEDICAL EMERGENCY,2
37.0,EMS: UNRESPONSIVE SUBJECT,1
37.0,EMS: VEHICLE ACCIDENT,1
37.0,Fire: ELECTRICAL FIRE OUTSIDE,1
37.0,Fire: FIRE ALARM,7
37.0,Fire: FIRE INVESTIGATION,2
37.0,Fire: TRASH/DUMPSTER FIRE,1
37.0,Traffic: DISABLED VEHICLE -,4
37.0,Traffic: ROAD OBSTRUCTION -,2
37.0,Traffic: VEHICLE ACCIDENT -,9
